book_number	chapter	verse	text
510	12	23	W tej chwili uderzył go anioł Pana, dlatego że nie oddał chwały Bogu, i wyzionął ducha, stoczony przez robactwo.
510	12	24	A słowo Pana rozrastało się i rozmnażało.
510	12	25	Barnaba zaś i Saul po wykonaniu posługi wrócili z Jerozolimy, zabierając ze sobą Jana, którego nazywano Markiem.
510	13	1	A w kościele w Antiochii byli pewni prorocy i nauczyciele: Barnaba, Szymon, zwany Nigrem, Lucjusz Cyrenejczyk i Manaen, który wychowywał się z tetrarchą Herodem, i Saul.
510	13	2	A gdy jawnie pełnili służbę Panu i pościli, powiedział im Duch Święty: Odłączcie mi Barnabę i Saula do dzieła, do którego ich powołałem.
510	13	3	Wtedy po poście i modlitwie nałożyli na nich ręce i wyprawili ich.
510	13	4	A oni, posłani przez Ducha Świętego, przybyli do Seleucji, a stamtąd odpłynęli na Cypr.
510	13	5	Gdy dotarli do Salaminy, głosili słowo Boże w synagogach żydowskich. Mieli też ze sobą Jana do pomocy.
510	13	6	A kiedy przeszli wyspę aż do Pafos, spotkali tam pewnego czarownika, fałszywego proroka, Żyda imieniem Bar-Jezus;
510	13	7	Który należał do otoczenia prokonsula Sergiusza Pawła, człowieka roztropnego. On to, wezwawszy Barnabę i Saula, pragnął słuchać słowa Bożego.
510	13	8	Lecz sprzeciwił się im Elimas, czarownik – tak bowiem tłumaczy się jego imię – usiłując odwieść prokonsula od wiary.
510	13	9	Wtedy Saul, zwany też Pawłem, napełniony Duchem Świętym, spojrzał na niego uważnie;
510	13	10	I powiedział: O, synu diabła, pełny wszelkiego podstępu i przewrotności, nieprzyjacielu wszelkiej sprawiedliwości! Czy nie przestaniesz wykrzywiać prostych dróg Pana?
510	13	11	Oto teraz ręka Pana na tobie: oślepniesz i nie będziesz widział słońca przez pewien czas. I natychmiast ogarnęły go mrok i ciemność, i chodząc wkoło, szukał kogoś, kto by go poprowadził za rękę.
510	13	12	Wtedy prokonsul, widząc, co się stało, uwierzył, zdumiewając się nauką Pana.
510	13	13	A Paweł i jego towarzysze opuścili Pafos i przybyli do Perge w Pamfilii. Jan zaś odłączył się od nich i wrócił do Jerozolimy.
510	13	14	A oni opuścili Perge, dotarli do Antiochii Pizydyjskiej, a w dzień szabatu weszli do synagogi i usiedli.
510	13	15	Po odczytaniu Prawa i Proroków przełożeni synagogi posłali do nich z prośbą: Mężowie bracia, jeśli macie jakieś słowo zachęty dla ludu, to mówcie.
510	13	16	Wtedy Paweł wstał, dał im ręką znak i powiedział: Mężowie Izraelici i wy, którzy boicie się Boga, słuchajcie.
510	13	17	Bóg tego ludu Izraela wybrał naszych ojców i wywyższył lud, gdy był na obczyźnie w ziemi Egiptu i wyprowadził go z niej wyciągniętym ramieniem.
510	13	18	Przez około czterdzieści lat znosił ich obyczaje na pustyni.
510	13	19	A gdy wytępił siedem narodów w ziemi Kanaan, rozdzielił przez losowanie między nich ich ziemię.
510	13	20	A potem przez około czterysta pięćdziesiąt lat dawał im sędziów, aż do proroka Samuela.
510	13	21	Później prosili o króla. I na czterdzieści lat dał im Bóg Saula, syna Kisza, męża z pokolenia Beniamina.
510	13	22	A kiedy go odrzucił, wzbudził im na króla Dawida, o którym dał świadectwo w słowach: Znalazłem Dawida, syna Jessego, męża według mego serca, który wypełni całą moją wolę.
510	13	23	Z jego potomstwa, zgodnie z obietnicą, Bóg wzbudził Izraelowi Zbawiciela, Jezusa.
510	13	24	Przed jego przyjściem Jan głosił chrzest pokuty całemu ludowi Izraela.
510	13	25	A gdy Jan dopełniał swego biegu, powiedział: Za kogo mnie uważacie? Nie jestem nim. Ale idzie za mną ten, któremu nie jestem godny rozwiązać obuwia na nogach.
510	13	26	Mężowie bracia, synowie rodu Abrahama i ci z was, którzy boją się Boga, do was zostało posłane słowo o tym zbawieniu.
510	13	27	Mieszkańcy Jerozolimy bowiem i ich przełożeni, nie znając tego Jezusa ani głosów proroków, które są czytane w każdy szabat, wypełnili je, osądzając go.
510	13	28	Chociaż nie znaleźli w nim żadnego powodu, żeby skazać go na śmierć, prosili Piłata, aby go stracił.
510	13	29	A gdy wykonali wszystko, co było o nim napisane, zdjęli go z drzewa i złożyli w grobie.
510	13	30	Lecz Bóg wskrzesił go z martwych.
510	13	31	A on przez wiele dni był widziany przez tych, którzy razem z nim przyszli z Galilei do Jerozolimy, a teraz są jego świadkami przed ludem.
510	13	32	I my głosimy wam dobrą nowinę o obietnicy złożonej ojcom;
510	13	33	Że Bóg wypełnił ją wobec nas, ich dzieci, wskrzeszając Jezusa, jak też jest napisane w psalmie drugim: Ty jesteś moim Synem, ja ciebie dziś zrodziłem.
510	13	34	A to, że go wskrzesił z martwych, aby już nigdy nie uległ zniszczeniu, tak wyraził: Dam wam pewne miłosierdzia Dawida.
510	13	35	Dlatego w innym miejscu mówi: Nie dasz twemu Świętemu doznać zniszczenia.
510	13	36	Dawid bowiem za swego pokolenia służył woli Boga, zasnął i został przyłączony do swoich ojców, i doznał zniszczenia.
510	13	37	Lecz ten, którego Bóg wskrzesił, nie doznał zniszczenia.
510	13	38	Niech więc będzie wam wiadomo, mężowie bracia, że przez niego zwiastuje się wam przebaczenie grzechów;
510	13	39	I przez niego każdy, kto uwierzy, jest usprawiedliwiony we wszystkim, w czym nie mogliście być usprawiedliwieni przez Prawo Mojżesza.
510	13	40	Uważajcie więc, aby nie spotkało was to, co zostało powiedziane u Proroków:
510	13	41	Patrzcie, szydercy, dziwcie się i przepadnijcie, bo ja za waszych dni dokonuję dzieła, w które nie uwierzycie, choćby wam ktoś o nim opowiedział.
510	13	42	A kiedy wychodzili z synagogi żydowskiej, poganie prosili ich, aby również w następny szabat głosili im te same słowa.
510	13	43	Kiedy zgromadzenie się rozeszło, wielu Żydów i pobożnych prozelitów poszło za Pawłem i Barnabą, którzy w rozmowie radzili im, aby trwali w łasce Boga.
510	13	44	A w następny szabat niemal całe miasto zebrało się, aby słuchać słowa Bożego.
510	13	45	Kiedy Żydzi zobaczyli tłumy, pełni zawiści sprzeciwiali się słowom Pawła, występując przeciwko nim i bluźniąc.
510	13	46	A Paweł i Barnaba powiedzieli odważnie: Wam najpierw miało być zwiastowane słowo Boże. Skoro jednak je odrzucacie i uważacie się za niegodnych życia wiecznego, zwracamy się do pogan.
510	13	47	Tak bowiem nakazał nam Pan: Ustanowiłem cię światłością dla pogan, abyś był zbawieniem aż po krańce ziemi.
510	13	48	Kiedy poganie to usłyszeli, radowali się i wielbili słowo Pańskie, a uwierzyli wszyscy, którzy byli przeznaczeni do życia wiecznego.
510	13	49	I słowo Pańskie rozchodziło się po całej krainie.
510	13	50	A Żydzi podburzali pobożne i poważane kobiety oraz znaczących obywateli miasta, wzniecili prześladowanie Pawła i Barnaby i wypędzili ich ze swoich granic.
510	13	51	A oni, strząsnąwszy na nich pył ze swoich nóg, przyszli do Ikonium.
510	13	52	Uczniowie zaś byli pełni radości i Ducha Świętego.
510	14	1	W Ikonium również weszli do synagogi żydowskiej i mówili tak, że uwierzyła wielka liczba Żydów i Greków.
510	14	2	Lecz Żydzi, którzy nie uwierzyli, podburzyli i rozjątrzyli serca pogan przeciwko braciom.
510	14	3	I byli tam przez długi czas, odważnie mówiąc w Panu, który dawał świadectwo słowu swojej łaski, sprawiając, że przez ich ręce dokonywały się znaki i cuda.
510	14	4	I mieszkańcy miasta podzielili się: jedni byli z Żydami, a drudzy z apostołami.
510	14	5	Kiedy jednak wszczął się rozruch zarówno wśród pogan, jak i Żydów wraz z przełożonymi, i chcieli ich znieważyć, i ukamienować;
510	14	6	Dowiedzieli się o tym i uciekli do miast Likaonii: do Listry i Derbe oraz w ich okolice;
510	14	7	I tam głosili ewangelię.
510	14	8	A w Listrze był pewien człowiek o bezwładnych nogach, chromy już w łonie swojej matki i nigdy nie chodził.
510	14	9	Słuchał on przemawiającego Pawła, który przyglądając mu się uważnie i widząc, że ma wiarę, aby zostać uzdrowionym;
510	14	10	Powiedział donośnym głosem: Stań prosto na nogach! A on zerwał się i zaczął chodzić.
510	14	11	A ludzie, widząc, co uczynił Paweł, zaczęli wołać po likaońsku: Bogowie przybrali postać ludzi i zstąpili do nas!
510	14	12	I nazwali Barnabę Jowiszem, a Pawła Merkurym, ponieważ on był głównym mówcą.
510	14	13	Wtedy kapłan ze świątyni Jowisza, która była przed miastem, przyprowadził do wrót woły i wieńce i razem z ludem chciał złożyć ofiarę.
510	14	14	Gdy usłyszeli o tym apostołowie Barnaba i Paweł, rozdarli swoje szaty i wpadli między tłum, wołając;
510	14	15	Ludzie, co robicie? My też jesteśmy ludźmi, podlegamy tym samym doznaniom co wy. Głosimy wam, abyście się odwrócili od tych marności do Boga żywego, który stworzył niebo, ziemię, morze i wszystko, co się w nich znajduje.
510	14	16	Za czasów minionych pozwalał on, aby wszystkie narody chodziły własnymi drogami.
510	14	17	Nie przestawał jednak dawać o sobie świadectwa, czyniąc dobrze. Zsyłał nam z nieba deszcz i urodzajne lata, karmił nas i napełniał radością nasze serca.
510	14	18	Tymi słowami ledwie powstrzymali lud od złożenia im ofiary.
510	14	19	Tymczasem z Antiochii i Ikonium nadeszli Żydzi, którzy namówiwszy lud, ukamienowali Pawła i wywlekli go za miasto, myśląc, że umarł.
510	14	20	Lecz gdy otoczyli go uczniowie, podniósł się i wrócił do miasta, a nazajutrz udał się z Barnabą do Derbe.
510	14	21	Kiedy głosili ewangelię temu miastu i pozyskali wielu uczniów, wrócili do Listry, Ikonium i do Antiochii;
510	14	22	Umacniając dusze uczniów i zachęcając do trwania w wierze, mówili, że przez wiele utrapień musimy wejść do królestwa Bożego.
510	14	23	A gdy w każdym kościele ustanowili starszych, modląc się i poszcząc, powierzyli ich Panu, w którego uwierzyli.
510	14	24	Potem przeszli przez Pizydię i przybyli do Pamfilii.
510	14	25	I opowiedziawszy słowo Boże w Perge, zeszli do Attalii.
510	14	26	Stamtąd popłynęli do Antiochii, gdzie przedtem zostali poruczeni łasce Boga do dzieła, które wykonali.
510	14	27	A gdy tam przyszli i zebrali kościół, opowiedzieli, co Bóg przez nich uczynił i jak otworzył poganom drzwi wiary.
510	14	28	I mieszkali tam dość długo z uczniami.
510	15	1	A niektórzy przybysze z Judei nauczali braci: Jeśli nie zostaniecie obrzezani według zwyczaju Mojżesza, nie możecie być zbawieni.
510	15	2	Kiedy doszło do niemałych sporów i zatargów między nimi a Pawłem i Barnabą, postanowili, że Paweł i Barnaba oraz jeszcze kilku z nich pójdą w sprawie tego sporu do apostołów i starszych do Jerozolimy.
510	15	3	Wyprawieni przez kościół, szli przez Fenicję i Samarię, opowiadając o nawróceniu pogan, czym sprawili wielką radość wszystkim braciom.
510	15	4	A gdy przybyli do Jerozolimy, zostali przyjęci przez kościół, apostołów i starszych. I opowiedzieli o wszystkim, czego Bóg przez nich dokonał.
510	15	5	Lecz niektórzy ze stronnictwa faryzeuszy, którzy uwierzyli, powstali i powiedzieli: Trzeba ich obrzezać i nakazać, żeby zachowywali Prawo Mojżesza.
510	15	6	Apostołowie i starsi zebrali się więc, aby rozstrzygnąć tę sprawę.
510	15	7	A gdy był wielki spór o to, Piotr powstał i powiedział do nich: Mężowie bracia, wiecie, że Bóg już dawno wybrał mnie spośród was, aby z moich ust poganie usłyszeli słowa ewangelii i uwierzyli.
510	15	8	A Bóg, który zna serca, wydał im świadectwo, dając im Ducha Świętego, tak samo jak nam.
510	15	9	I nie uczynił żadnej różnicy między nami a nimi, oczyszczając przez wiarę ich serca.
510	15	10	Dlaczego więc teraz wystawiacie Boga na próbę, wkładając na kark uczniów jarzmo, którego ani nasi ojcowie, ani my nie mogliśmy udźwignąć?
510	15	11	Lecz wierzymy, że przez łaskę Pana Jezusa Chrystusa będziemy zbawieni, tak samo i oni.
510	15	12	I całe zgromadzenie umilkło, a potem słuchali Barnaby i Pawła, którzy opowiadali, jak wielkie znaki i cuda Bóg uczynił przez nich wśród pogan.
510	15	13	A gdy i oni umilkli, odezwał się Jakub: Mężowie bracia, posłuchajcie mnie.
510	15	14	Szymon powiedział, jak najpierw Bóg wejrzał na pogan, aby z nich wybrać lud dla swego imienia.
510	15	15	A z tym się zgadzają słowa proroków, jak jest napisane:
510	15	16	Potem powrócę i odbuduję upadły przybytek Dawida; odbuduję jego ruiny i wzniosę go;
510	15	17	Aby ludzie, którzy pozostali, szukali Pana, i wszystkie narody, nad którymi wzywane jest moje imię – mówi Pan, który to wszystko sprawia.
510	15	18	Znane są Bogu od wieków wszystkie jego sprawy.
510	15	19	Dlatego uważam, że nie należy czynić trudności tym spośród pogan, którzy się nawracają do Boga;
510	15	20	Ale napisać im, aby wstrzymywali się od splugawienia bożków, od nierządu, od tego, co uduszone, i od krwi.
510	15	21	Mojżesz bowiem od dawien dawna ma w każdym mieście takich, którzy go głoszą, gdyż w synagogach co szabat czytają go.
510	15	22	Wtedy apostołowie i starsi wraz z całym kościołem uznali za słuszne posłać do Antiochii z Pawłem i Barnabą wybranych spośród siebie ludzi: Judę, zwanego Barsabą, i Sylasa, przodujących wśród braci.
510	15	23	Posłali przez nich takie pismo: Apostołowie, starsi i bracia przesyłają pozdrowienia braciom pochodzącym z pogan, którzy są w Antiochii, Syrii i Cylicji.
510	15	24	Ponieważ słyszeliśmy, że pewni ludzie wyszli od nas i zaniepokoili was słowami, i wzburzyli wasze dusze, mówiąc, że musicie zostać obrzezani i zachowywać prawo, czego im nie przykazaliśmy;
510	15	25	Zgromadzeni jednomyślnie, postanowiliśmy posłać do was wybranych ludzi wraz z naszymi umiłowanymi Barnabą i Pawłem;
510	15	26	Ludźmi, którzy poświęcili swe życie dla imienia naszego Pana Jezusa Chrystusa.
510	15	27	Dlatego posłaliśmy Judę i Sylasa, którzy powtórzą wam ustnie to samo.
510	15	28	Uznał bowiem Duch Święty za słuszne, i my też, nie nakładać na was żadnego ciężaru oprócz tego, co konieczne.
510	15	29	Wstrzymujcie się od ofiar składanych bożkom, od krwi, od tego, co uduszone, i od nierządu. Dobrze uczynicie, jeśli będziecie się tego wystrzegać. Bywajcie zdrowi.
510	15	30	Tak więc oni, będąc odprawieni, przybyli do Antiochii, zwołali zgromadzenie i oddali list.
510	15	31	Gdy go przeczytali, uradowali się z tego pocieszania.
510	15	32	A Juda i Sylas, którzy również byli prorokami, w licznych mowach zachęcali i umacniali braci.
510	15	33	A gdy przebywali tam jakiś czas, zostali odprawieni z życzeniem pokoju od braci do apostołów.
510	15	34	Lecz upodobało się Sylasowi tam pozostać.
510	15	35	Również Paweł i Barnaba przebywali w Antiochii, nauczając i głosząc z wieloma innymi słowo Pana.
510	15	36	Po kilku dniach Paweł powiedział do Barnaby: Wróćmy i odwiedźmy naszych braci we wszystkich miastach, w których głosiliśmy słowo Pańskie, aby zobaczyć, jak się mają.
510	15	37	Barnaba chciał również wziąć ze sobą Jana, zwanego Markiem.
510	15	38	Ale Paweł nie chciał zabrać ze sobą tego, który odszedł od nich w Pamfilii i nie uczestniczył z nimi w tej pracy.
510	15	39	I doszło między nimi do ostrej kłótni, tak że się rozdzielili: Barnaba wziął ze sobą Marka i popłynął na Cypr;
510	15	40	Paweł zaś wybrał sobie Sylasa i wyruszył, polecony przez braci łasce Boga.
510	15	41	I przechodził Syrię i Cylicję, umacniając kościoły.
510	16	1	Przybył do Derbe i Listry. A oto był tam pewien uczeń imieniem Tymoteusz, syn pewnej Żydówki, która uwierzyła, ojca natomiast Greka.
510	16	2	Bracia z Listry i Ikonium dawali o nim dobre świadectwo.
510	16	3	Paweł chciał go zabrać ze sobą, więc obrzezał go ze względu na Żydów, którzy mieszkali w tamtych stronach. Wszyscy bowiem wiedzieli, że jego ojciec był Grekiem.
510	16	4	A gdy chodzili po miastach, przekazywali im nakazy ustanowione przez apostołów i starszych w Jerozolimie, których mieli przestrzegać.
510	16	5	I tak kościoły utwierdzały się w wierze i każdego dnia wzrastały liczebnie.
510	16	6	Gdy przeszli Frygię i krainę galacką, Duch Święty zabronił im głosić słowo Boże w Azji.
510	16	7	Gdy przybyli do Myzji, próbowali pójść do Bitynii, ale im Duch nie pozwolił.
510	16	8	Przeszli więc Myzję i zeszli do Troady.
510	16	9	I w nocy Paweł miał widzenie: jakiś Macedończyk stał i prosił go: Przepraw się do Macedonii i pomóż nam!
510	16	10	Zaraz po tym widzeniu staraliśmy się wyruszyć do Macedonii, będąc tego pewni, że Pan nas powołał, abyśmy im głosili ewangelię.
510	16	11	Odpłynąwszy więc z Troady, zdążaliśmy wprost do Samotraki, a nazajutrz do Neapolu;
510	16	12	Stamtąd zaś do Filippi, rzymskiej kolonii i głównego miasta tej części Macedonii, i zostaliśmy w tym mieście przez kilka dni.
510	16	13	A w dzień szabatu wyszliśmy za miasto nad rzekę, gdzie zwykle odbywały się modlitwy. Usiedliśmy i rozmawialiśmy z kobietami, które się tam zeszły.
510	16	14	Przysłuchiwała się temu też pewna bogobojna kobieta, imieniem Lidia, z miasta Tiatyry, sprzedająca purpurę, której to serce otworzył Pan, aby uważnie słuchała tego, co mówił Paweł.
